Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
High Growth,Equity,Kandenko Co Ltd,,6483586,102751.0,0.0,Listed,,AustralianSuper,0.0002486875807295,kandenko.com,Kandenko,,
High Growth,Equity,Kansai Electric Power Co Inc,,6483489,1505474.0,0.0,Listed,,AustralianSuper,0.0036436889851309,kepco.co.jp,Kansai Electric Power,,
High Growth,Equity,Kansai Paint Co Ltd,,6483746,440026.0,0.0,Listed,,AustralianSuper,0.0010649920818102,kansai.com,Kansai Paint,,
High Growth,Equity,Kao Corp,,6483809,497714.0,0.0,Listed,,AustralianSuper,0.0012046139750971,kao.com,Kao,,
High Growth,Equity,Kasikornbank Pcl,,6888794,25566485.0,0.07,Listed,,AustralianSuper,0.0618783982871949,kasikornbank.com,Kasikornbank,,
High Growth,Equity,Kawasaki Heavy Industries Ltd,,6484620,480790.0,0.0,Listed,,AustralianSuper,0.0011636529273578,khi.co.jp,Kawasaki Heavy Industries,,
High Growth,Equity,Kawasaki Kisen Kaisha Ltd,,6484686,6803857.0,0.02,Listed,,AustralianSuper,0.0164673310912751,kline.co.jp,K Line,,
High Growth,Equity,Kb Financial Group Inc,,B3DF0Y6,21726674.0,0.06,Listed,,AustralianSuper,0.0525849285589333,kbfg.com,KB Financial Group,,
High Growth,Equity,Kb Financial Group Inc,,B3DG2Y3,917363.0,0.0,Listed,,AustralianSuper,0.0022202877356013,kbfg.com,KB Financial Group,,
High Growth,Equity,Kbc Groep Nv,,4497749,3156885.0,0.01,Listed,,AustralianSuper,0.007640588347474,kbc.com,KBC Group,,
High Growth,Equity,Kddi Corp,,6248990,2601287.0,0.01,Listed,,AustralianSuper,0.0062958781015576,kddi.com,KDDI,,
High Growth,Equity,Keihan Holdings Co Ltd,,6487232,114720.0,0.0,Listed,,AustralianSuper,0.0002776560740167,keihan.co.jp,Keihan,,
High Growth,Equity,Keikyu Corp,,6487306,17793.0,0.0,Listed,,AustralianSuper,4.306428281885675e-05,keikyu.co.jp,Keikyu,,
High Growth,Equity,Keio Corp,,6487362,71261.0,0.0,Listed,,AustralianSuper,0.0001724725373997,keio.co.jp,Keio,,
High Growth,Equity,Keisei Electric Railway Co Ltd,,6487425,69680.0,0.0,Listed,,AustralianSuper,0.0001686460533253,keisei.co.jp,Keisei Electric Railway,,
High Growth,Equity,Kellogg Co,,2486813,3207234.0,0.01,Listed,,AustralianSuper,0.007762447706528,kelloggs.com,Kellogg's,,
High Growth,Equity,Kenon Holdings Ltd,,BV8WW64,15077.0,0.0,Listed,,AustralianSuper,3.6490765585337115e-05,kenon-holdings.com,Kenon Holdings,,
High Growth,Equity,Kenvue Inc,,BQ84ZQ6,2638104.0,0.01,Listed,,AustralianSuper,0.0063849860485335,kenvue.com,Kenvue,,
High Growth,Equity,Keppel Corporation Ltd,,B1VQ5C0,229130.0,0.0,Listed,,AustralianSuper,0.0005545618570384,keppel.com,Keppel Corporation,,
High Growth,Equity,Kering Sa,,5505072,134751.0,0.0,Listed,,AustralianSuper,0.0003261369737606,kering.com,Kering,,
High Growth,Equity,Kerry Group Plc,,4519579,240016.0,0.0,Listed,,AustralianSuper,0.0005809091724302,kerrygroup.com,Kerry Group,,
High Growth,Equity,Kesko Oyj,,4490005,20908.0,0.0,Listed,,AustralianSuper,5.0603497171733656e-05,kesko.fi,Kesko,,
High Growth,Equity,Kesko Oyj,,5698057,9593.0,0.0,Listed,,AustralianSuper,2.32178758546222e-05,kesko.fi,Kesko,,
High Growth,Equity,Keurig Dr Pepper Inc,,BD3W133,1397923.0,0.0,Listed,,AustralianSuper,0.0033833839954467,keurigdrpepper.com,Keurig Dr Pepper,,
High Growth,Equity,Kewpie Corp,,6714509,160181.0,0.0,Listed,,AustralianSuper,0.0003876850382851,kewpie.com,Kewpie,,
High Growth,Equity,Keycorp,,2490911,1125643.0,0.0,Listed,,AustralianSuper,0.0027243864724929,key.com,KeyCorp,,
High Growth,Equity,Keyence Corp,,6490995,16313497.0,0.04,Listed,,AustralianSuper,0.0394834512770511,keyence.com,Keyence,,
High Growth,Equity,Keyera Corp,,B3SGMV5,3140992.0,0.01,Listed,,AustralianSuper,0.0076021226223664,keyera.com,Keyera,,
High Growth,Equity,Keysight Technologies Inc,,BQZJ0Q9,1842863.0,0.0,Listed,,AustralianSuper,0.0044602693996744,keysight.com,Keysight Technologies,,
High Growth,Equity,Kia Corp,,6490928,4239318.0,0.01,Listed,,AustralianSuper,0.0102603939364396,kia.com,Kia,,
High Growth,Equity,Kiatnakin Phatra Bank Pcl,,6491095,1000633.0,0.0,Listed,,AustralianSuper,0.0024218255780296,kiatnakinphatra.com,Kiatnakin Phatra Bank,,
High Growth,Equity,Kiatnakin Phatra Bank Pcl,,BR1Z1K9,1716.0,0.0,Listed,,AustralianSuper,4.153223701295913e-06,kiatnakinphatra.com,Kiatnakin Phatra Bank,,
High Growth,Equity,Kikkoman Corp,,6490809,321062.0,0.0,Listed,,AustralianSuper,0.0007770642820428,kikkoman.com,Kikkoman,,
High Growth,Equity,Kimberly-Clark Corp,,2491839,8905575.0,0.02,Listed,,AustralianSuper,0.0215541055732333,kimberly-clark.com,Kimberly-Clark,,
High Growth,Equity,Kimberly-Clark De Mexico Sab De Cv,,2491914,1198836.0,0.0,Listed,,AustralianSuper,0.0029015350169969,kimberly-clark.com.mx,Kimberly-Clark De Mexico,,
High Growth,Equity,Kinden Corp,,6492924,136294.0,0.0,Listed,,AustralianSuper,0.0003298714866809,kinden.co.jp,Kinden,,
High Growth,Equity,Kinder Morgan Inc,,B3NQ4P8,24774793.0,0.06,Listed,,AustralianSuper,0.0599622712600816,kindermorgan.com,Kinder Morgan,,
High Growth,Equity,King Yuan Electronics Co Ltd,,6352493,913127.0,0.0,Listed,,AustralianSuper,0.0022100353721988,kye.com.tw,King Yuan Electronics,,
High Growth,Equity,Kingboard Laminates Holdings Ltd,,B1HHFV6,502288.0,0.0,Listed,,AustralianSuper,0.0012156843977135,kingboard.com,Kingboard Laminates Holdings,,
High Growth,Equity,Kingfisher Plc,,3319521,244139.0,0.0,Listed,,AustralianSuper,0.0005908880426635,kingfisher.com,Kingfisher,,
High Growth,Equity,King'S Town Bank Co Ltd,,6575159,1040007.0,0.0,Listed,,AustralianSuper,0.0025171222155674,kings-town.com.tw,King's Town Bank,,
High Growth,Equity,Kingspan Group Plc,,4491235,1521096.0,0.0,Listed,,AustralianSuper,0.0036814988106913,kingspangroup.com,Kingspan Group,,
High Growth,Equity,Kinross Gold Corp,,B03Z841,1760075.0,0.0,Listed,,AustralianSuper,0.0042598981387286,kinross.com,Kinross Gold,,
High Growth,Equity,Kinross Gold Corp,,B04NVW3,657022.0,0.0,Listed,,AustralianSuper,0.0015901860971286,kinross.com,Kinross Gold,,
High Growth,Equity,Kintetsu Group Holdings Co Ltd,,6492968,100267.0,0.0,Listed,,AustralianSuper,0.0002426755715954,kintetsu-g-hd.com,Kintetsu Group Holdings,,
High Growth,Equity,Kirin Holdings Co Ltd,,6493745,407641.0,0.0,Listed,,AustralianSuper,0.0009866108757692,kirinholdings.com,Kirin Holdings,,
High Growth,Equity,Kiwoom Securities Co Ltd,,B00VS64,1423544.0,0.0,Listed,,AustralianSuper,0.0034453943360358,kiwoom.com,Kiwoom Securities,,
High Growth,Equity,Kkr & Co Inc,,BG1FRR1,982588.0,0.0,Listed,,AustralianSuper,0.0023781513812406,kkr.com,KKR,,
High Growth,Equity,Kla Corp,,2480138,32604665.0,0.08,Listed,,AustralianSuper,0.0789128598198212,kla.com,KLA,,
High Growth,Equity,Knorr Bremse Ag,,BD2P9X9,1150072.0,0.0,Listed,,AustralianSuper,0.0027835118231916,knorr-bremse.com,Knorr-Bremse,,
High Growth,Equity,Kobayashi Pharmaceutical Co Ltd,,6149457,52706.0,0.0,Listed,,AustralianSuper,0.0001275639909093,kobayashi.co.jp,Kobayashi Pharmaceutical,,
High Growth,Equity,Kobe Bussan Co Ltd,,B14RJB7,288677.0,0.0,Listed,,AustralianSuper,0.0006986830760017,kobebussan.co.jp,Kobe Bussan,,
High Growth,Equity,Kobe Steel Ltd,,6496023,910306.0,0.0,Listed,,AustralianSuper,0.0022032077241444,kobelco.com,Kobe Steel,,
High Growth,Equity,Koei Tecmo Holdings Co Ltd,,B60DR09,164710.0,0.0,Listed,,AustralianSuper,0.0003986465476925,koeitecmo.co.jp,Koei Tecmo,,
High Growth,Equity,Koito Manufacturing Co Ltd,,6496324,318656.0,0.0,Listed,,AustralianSuper,0.0007712410558042,koito.com,Koito Manufacturing,,
High Growth,Equity,Komatsu Ltd,,6496584,2898904.0,0.01,Listed,,AustralianSuper,0.0070161986017374,komatsu.com,Komatsu,,
High Growth,Equity,Komercni Banka As,,4519449,1005145.0,0.0,Listed,,AustralianSuper,0.002432745942447,kb.cz,Komerční banka,,
High Growth,Equity,Konami Group Corp,,6496681,716917.0,0.0,Listed,,AustralianSuper,0.0017351495782412,konami.com,Konami Group,,
High Growth,Equity,Kone Oyj,,B09M9D2,1551926.0,0.0,Listed,,AustralianSuper,0.0037561164602898,kone.com,Kone,,
High Growth,Equity,Kongsberg Gruppen Asa,,5208241,178849.0,0.0,Listed,,AustralianSuper,0.0004328670779446,kongsberg.com,Kongsberg Gruppen,,
High Growth,Equity,Koninklijke Ahold Delhaize Nv,,BD0Q398,6930436.0,0.02,Listed,,AustralianSuper,0.0167736894262904,aholddelhaize.com,Ahold Delhaize,,
High Growth,Equity,Koninklijke Kpn Nv,,5956078,3377698.0,0.01,Listed,,AustralianSuper,0.008175020623205,kpn.com,KPN,,
High Growth,Equity,Koninklijke Philips Nv,,2614313,363846.0,0.0,Listed,,AustralianSuper,0.0008806141205254,philips.com,Philips,,
High Growth,Equity,Koninklijke Philips Nv,,5986622,271743.0,0.0,Listed,,AustralianSuper,0.000657697825327,philips.com,Philips,,
High Growth,Equity,Korea Investment Holdings Co Ltd,,6654586,3470841.0,0.01,Listed,,AustralianSuper,0.0084004540236769,koreainvestmentholdings.com,Korea Investment Holdings,,
High Growth,Equity,Korean Reinsurance Co,,B01T146,658577.0,0.0,Listed,,AustralianSuper,0.0015939496535713,koreanre.co.kr,Korean Re,,
High Growth,Equity,Kose Corp,,6194468,81306.0,0.0,Listed,,AustralianSuper,0.0001967843859309,kose.com,KOSÉ,,
High Growth,Equity,Kraft Heinz Co,,BYRY499,4146344.0,0.01,Listed,,AustralianSuper,0.0100353695655746,kraftheinzcompany.com,Kraft Heinz,,
High Growth,Equity,Kroger Co,,2497406,5703515.0,0.01,Listed,,AustralianSuper,0.013804180465441,kroger.com,Kroger,,
High Growth,Equity,Krung Thai Bank Pcl,,6492838,1582442.0,0.0,Listed,,AustralianSuper,0.0038299741377191,krungthai.com,Krungthai Bank,,
High Growth,Equity,Kt Corp,,6505316,1476081.0,0.0,Listed,,AustralianSuper,0.0035725492973383,kt.com,KT,,
High Growth,Equity,Kuaishou Technology,,BLC90T0,13460657.0,0.03,Listed,,AustralianSuper,0.032578741076582,kuaishou.com,Kuaishou,,
High Growth,Equity,Kubota Corp,,6497509,684800.0,0.0,Listed,,AustralianSuper,0.0016574170108668,kubota.com,Kubota,,
High Growth,Equity,Kuehne Und Nagel International Ag,,B142S60,891883.0,0.0,Listed,,AustralianSuper,0.0021586186564002,kuehne-nagel.com,Kuehne + Nagel International,,
High Growth,Equity,Kumba Iron Ore Ltd,,B1G4262,648799.0,0.0,Listed,,AustralianSuper,0.0015702840234132,kumba.co.za,Kumba Iron Ore,,
High Growth,Equity,Kumho Petro Chemical Co Ltd,,6499323,446081.0,0.0,Listed,,AustralianSuper,0.0010796469591478,kkpc.com,Kumho Petrochemical,,
High Growth,Equity,Kunlun Energy Company Ltd,,6340078,2029324.0,0.01,Listed,,AustralianSuper,0.0049115597519863,kunlunenergy.com.cn,Kunlun Energy,,
High Growth,Equity,Kuraray Co Ltd,,6497662,734069.0,0.0,Listed,,AustralianSuper,0.0017766624529059,kuraray.com,Kuraray,,
High Growth,Equity,Kurita Water Industries Ltd,,6497963,370679.0,0.0,Listed,,AustralianSuper,0.0008971519862311,kurita.co.jp,Kurita Water Industries,,
High Growth,Equity,Kweichow Moutai Co Ltd,,BP3R2F1,11287567.0,0.03,Listed,,AustralianSuper,0.0273192254046419,moutaichina.com,Kweichow Moutai,,
High Growth,Equity,Kyocera Corp,,6499260,394272.0,0.0,Listed,,AustralianSuper,0.0009542539715369,kyocera.com,Kyocera,,
High Growth,Equity,Kyoto Financial Group Inc,,BMV4NR2,212734.0,0.0,Listed,,AustralianSuper,0.000514878724284,kyotofg.co.jp,Kyoto Financial Group,,
High Growth,Equity,Kyowa Kirin Co Ltd,,6499550,152022.0,0.0,Listed,,AustralianSuper,0.0003679378633557,kyowakirin.com,Kyowa Kirin,,
High Growth,Equity,Kyudenko Corp,,6499969,48008.0,0.0,Listed,,AustralianSuper,0.0001161934518949,kyudenko.co.jp,Kyudenko,,
High Growth,Equity,Kyushu Electric Power Co Inc,,6499806,94861.0,0.0,Listed,,AustralianSuper,0.0002295914647602,kyuden.com,Kyushu Electric Power,,
High Growth,Equity,Kyushu Financial Group Inc,,BYZ5XN1,43636.0,0.0,Listed,,AustralianSuper,0.0001056119285721,kyushu-fg.co.jp,Kyushu Financial Group,,
High Growth,Equity,Kyushu Railway Co,,BD2BST6,92502.0,0.0,Listed,,AustralianSuper,0.0002238819923177,jrkyushu.com,Kyushu Railway,,
High Growth,Equity,L3Harris Technologies Inc,,BK9DTN5,1271380.0,0.0,Listed,,AustralianSuper,0.0030771127909986,l3harris.com,L3Harris Technologies,,
High Growth,Equity,Labcorp Holdings Inc,,BSBK800,1107664.0,0.0,Listed,,AustralianSuper,0.002680872015077,labcorp.com,Labcorp,,
High Growth,Equity,Lagercrantz Group Ab,,BMWX9N6,486232.0,0.0,Listed,,AustralianSuper,0.0011768241647602,lagercrantz.com,Lagercrantz Group,,
High Growth,Equity,L'Air Liquide Societe Anonyme Pour L'Etude Et L'Exploitation Des Procedes George,,B1YXBJ7,1061191.0,0.0,Listed,,AustralianSuper,0.002568393713754,airliquide.com,Air Liquide,,
High Growth,Equity,Lam Research Corp,,BSML4N7,5230893.0,0.01,Listed,,AustralianSuper,0.0126602964956543,lamresearch.com,Lam Research,,
High Growth,Equity,Larsen & Toubro Ltd,,B0166K8,13411537.0,0.03,Listed,,AustralianSuper,0.0324598562582791,larsentoubro.com,Larsen & Toubro,,
High Growth,Equity,Las Vegas Sands Corp,,B02T2J7,3549179.0,0.01,Listed,,AustralianSuper,0.0085900549784042,sands.com,Las Vegas Sands,,
High Growth,Equity,Lasertec Corp,,6506267,3858098.0,0.01,Listed,,AustralianSuper,0.0093377296360852,lazert.co.jp,Lasertec,,
High Growth,Equity,Legal & General Group Plc,,0560399,2660077.0,0.01,Listed,,AustralianSuper,0.006438167158317,legalandgeneralgroup.com,Legal & General Group,,
High Growth,Equity,Legrand Sa,,B11ZRK9,14365731.0,0.04,Listed,,AustralianSuper,0.0347692858249658,legrand.com,Legrand,,
High Growth,Equity,Leidos Holdings Inc,,BDV82B8,2905174.0,0.01,Listed,,AustralianSuper,0.0070313738421845,leidos.com,Leidos,,
High Growth,Property,Lendlease Group,,6512004,2331826.0,0.01,Listed,,AustralianSuper,0.0056437033860711,lendlease.com,Lendlease Group,,
High Growth,Equity,Lennar Corp,,2511920,1017669.0,0.0,Listed,,AustralianSuper,0.0024630576986445,lennar.com,Lennar,,
High Growth,Equity,Lennar Corp,,2578293,54185.0,0.0,Listed,,AustralianSuper,0.0001311436050435,lennar.com,Lennar,,
High Growth,Equity,Lennox International Inc,,2442053,3159557.0,0.01,Listed,,AustralianSuper,0.0076470553717921,lennoxinternational.com,Lennox International,,
High Growth,Equity,Lenovo Group Ltd,,6218089,2471364.0,0.01,Listed,,AustralianSuper,0.0059814263049705,lenovo.com,Lenovo,,
High Growth,Equity,Leonardo Spa,,B0DJNG0,12804841.0,0.03,Listed,,AustralianSuper,0.0309914738534531,leonardo.com,Leonardo,,
High Growth,Equity,Leroy Seafood Group Asa,,4691916,13127.0,0.0,Listed,,AustralianSuper,3.177119319750085e-05,leroyseafood.com,Leroy Seafood Group,,
High Growth,Equity,Lewis Group Ltd,,B02TWL9,447080.0,0.0,Listed,,AustralianSuper,0.0010820648323865,lewisgroup.co.za,Lewis Group,,
High Growth,Equity,Lg Corp,,6537030,1041479.0,0.0,Listed,,AustralianSuper,0.0025206848876468,lg.com,LG Corp,,
High Growth,Equity,Lg Innotek Co Ltd,,B39Z8G8,684355.0,0.0,Listed,,AustralianSuper,0.0016563399802449,lginnotek.com,LG Innotek,,
High Growth,Equity,Lg Uplus Corp,,6290902,1153102.0,0.0,Listed,,AustralianSuper,0.0027908453125942,lguplus.com,LG Uplus,,
High Growth,Equity,Liberty Media Corp,,BPLYVM4,114819.0,0.0,Listed,,AustralianSuper,0.0002778956830763,libertymedia.com,Liberty Media,,
High Growth,Equity,Liberty Media Corp,,BPLYVN5,1188824.0,0.0,Listed,,AustralianSuper,0.0028773030381523,libertymedia.com,Liberty Media,,
High Growth,Equity,Lic Housing Finance Ltd,,6101026,1276454.0,0.0,Listed,,AustralianSuper,0.0030893933603811,lichousing.com,LIC Housing Finance,,
High Growth,Equity,Lifco Ab (Publ),,BL6K7K9,128547.0,0.0,Listed,,AustralianSuper,0.0003111214726867,lifco.se,Lifco,,
High Growth,Equity,Lifestyle Communities Ltd,,6137195,21066483.0,0.05,Listed,,AustralianSuper,0.050987072551601,lifestylecommunities.com.au,Lifestyle Communities,,
High Growth,Equity,Light & Wonder Inc,,BMXNX11,1003469.0,0.0,Listed,,AustralianSuper,0.002428689530487,lnw.com,Light & Wonder,,
High Growth,Equity,Linde Plc,,BNZHB81,111165421.0,0.29,Listed,,AustralianSuper,0.2690529494532275,linde.com,Linde,,
High Growth,Equity,Lion Corp,,6518808,155601.0,0.0,Listed,,AustralianSuper,0.0003766000939075,lion.co.jp,Lion,,
High Growth,Equity,Live Nation Entertainment Inc,,B0T7YX2,1777229.0,0.0,Listed,,AustralianSuper,0.0043014158539804,livenationentertainment.com,Live Nation,,
High Growth,Equity,Lixil Corp,,6900212,450882.0,0.0,Listed,,AustralianSuper,0.001091266788396,lixil.com,Lixil,,
High Growth,Equity,Lloyds Banking Group Plc,,0870612,30012927.0,0.08,Listed,,AustralianSuper,0.0726400931012028,lloydsbankinggroup.com,Lloyds Banking Group,,
High Growth,Equity,Lloyds Banking Group Plc,,2544346,59248.0,0.0,Listed,,AustralianSuper,0.0001433975511971,lloydsbankinggroup.com,Lloyds Banking Group,,
High Growth,Equity,Loblaw Companies Ltd,,2521800,16344427.0,0.04,Listed,,AustralianSuper,0.0395583109560028,loblaw.ca,Loblaw Companies,,
High Growth,Equity,Lockheed Martin Corp,,2522096,11923023.0,0.03,Listed,,AustralianSuper,0.0288572154514547,lockheedmartin.com,Lockheed Martin,,
High Growth,Equity,Loews Corp,,2523022,1221945.0,0.0,Listed,,AustralianSuper,0.0029574655802331,loews.com,Loews,,
High Growth,Equity,Logitech International Sa,,B18ZRK2,7937.0,0.0,Listed,,AustralianSuper,1.920986976525971e-05,logitech.com,Logitech,,
High Growth,Equity,Logitech International Sa,,B1921K0,422562.0,0.0,Listed,,AustralianSuper,0.0010227240755635,logitech.com,Logitech,,
High Growth,Equity,London Stock Exchange Group Plc,,B0SWJX3,13287942.0,0.03,Listed,,AustralianSuper,0.032160720079164,lseg.com,LSEG,,
High Growth,Equity,Lonking Holdings Ltd,,B0MSW50,669312.0,0.0,Listed,,AustralianSuper,0.0016199315046397,lonking.cn,Lonking Holdings,,
High Growth,Equity,Lonza Group Ag,,7333378,938733.0,0.0,Listed,,AustralianSuper,0.0022720094083849,lonza.com,Lonza Group,,
High Growth,Equity,L'Oreal Sa,,4057808,35302399.0,0.09,Listed,,AustralianSuper,0.0854421679716813,loreal.com,L'Oréal,,
High Growth,Equity,Lottery Corporation Ltd,,BNRQW72,190508077.0,0.49,Listed,,AustralianSuper,0.4610854665994795,thelotterycorporation.com,Lottery Corporation,,
High Growth,Equity,Lotus Bakeries Nv,,4224992,392585.0,0.0,Listed,,AustralianSuper,0.000950170936348,lotusbakeries.com,Lotus Bakeries,,
High Growth,Equity,Louis Hachette Group,,BM8X1W3,8870.0,0.0,Listed,,AustralianSuper,2.1468003630824447e-05,hachette.com,Hachette,,
High Growth,Equity,Lovisa Holdings Ltd,,BT9PVP0,6469114.0,0.02,Listed,,AustralianSuper,0.0156571547734179,lovisa.com,Lovisa Holdings,,
High Growth,Equity,Lowe'S Companies Inc,,2536763,1110750.0,0.0,Listed,,AustralianSuper,0.0026883410409175,lowes.com,Lowe's,,
High Growth,Equity,Lpl Financial Holdings Inc,,B75JX34,5825179.0,0.01,Listed,,AustralianSuper,0.0140986430577454,lpl.com,LPL Financial,,
High Growth,Equity,Lukoil Pjsc,,RU0009024277,0.0,,Listed,,AustralianSuper,0.0,lukoil.com,Lukoil,,
High Growth,Equity,Lululemon Athletica Inc,,B23FN39,646952.0,0.0,Listed,,AustralianSuper,0.0015658137412592,lululemon.com,Lululemon Athletica,,
High Growth,Equity,Lumen Technologies Inc,,BMDH249,2443146.0,0.01,Listed,,AustralianSuper,0.0059131304620782,lumen.com,Lumen Technologies,,
High Growth,Equity,Lundin Mining Corp,,2866857,1262064.0,0.0,Listed,,AustralianSuper,0.0030545653364524,lundinmining.com,Lundin Mining,,
High Growth,Equity,Lvmh Moet Hennessy Louis Vuitton Se,,4061412,9479407.0,0.02,Listed,,AustralianSuper,0.0229429474514163,lvmh.com,LVMH,,
High Growth,Equity,Lynas Rare Earths Ltd,,6121176,69719032.0,0.18,Listed,,AustralianSuper,0.1687405222224989,lynasrareearths.com,Lynas Rare Earths,,
High Growth,Equity,Lyondellbasell Industries Nv,,B3SPXZ3,21603743.0,0.06,Listed,,AustralianSuper,0.0522873994547235,lyondellbasell.com,LyondellBasell,,
High Growth,Equity,M&G Plc,,BKFB1C6,6155995.0,0.02,Listed,,AustralianSuper,0.0148993148829015,mandg.com,M&G,,
High Growth,Equity,M&T Bank Corp,,2340168,2057763.0,0.01,Listed,,AustralianSuper,0.0049803904797492,mtb.com,M&T Bank,,
High Growth,Equity,M3 Inc,,B02K2M3,205682.0,0.0,Listed,,AustralianSuper,0.0004978108142948,m3.com,M3,,
High Growth,Equity,Ma Financial Group Ltd,,BMYZBN4,5674688.0,0.01,Listed,,AustralianSuper,0.0137344106637875,mafinancial.com,MA Financial Group,,
High Growth,Equity,Maas Group Holdings Ltd,,BLD4919,5719849.0,0.01,Listed,,AustralianSuper,0.0138437135399963,maasgroup.com.au,Maas Group Holdings,,
High Growth,Equity,Mabuchi Motor Co Ltd,,6551030,7357.0,0.0,Listed,,AustralianSuper,1.780609951656995e-05,mabuchi-motor.com,Mabuchi Motor,,
High Growth,Equity,Macnica Holdings Inc,,BVVQ8X2,71014.0,0.0,Listed,,AustralianSuper,0.0001718747248973,macnica.co.jp,Macnica Holdings,,
High Growth,Equity,Macquarie Group Ltd,,B28YTC2,435237903.0,1.12,Listed,,AustralianSuper,1.0534034816095172,macquarie.com,Macquarie,,
High Growth,Equity,Macquarie Telecom Group Ltd,,6175054,7867256.0,0.02,Listed,,AustralianSuper,0.0190410688131483,macquarietelecom.com,Macquarie Telecom Group,,
High Growth,Equity,Macrotech Developers Ltd,,BM9G370,4569043.0,0.01,Listed,,AustralianSuper,0.011058425221352,macrotechdevelopers.com,Macrotech Developers,,
High Growth,Equity,Maeil Dairies Co Ltd,,BYQJ9K1,179195.0,0.0,Listed,,AustralianSuper,0.0004337044995068,maeil.com,Maeil Dairies,,
High Growth,Equity,Magellan Financial Group Ltd,,BQ3SBX2,761.0,0.0,Listed,,AustralianSuper,1.8418433780222557e-06,magellangroup.com.au,Magellan Financial Group,,
High Growth,Equity,Magna International Inc,,CA5592224011,709166.0,0.0,Listed,,AustralianSuper,0.0017163898830729,magna.com,Magna International,,
High Growth,Equity,Magnetica Ltd,,AU00530998S1,0.0,,Listed,,AustralianSuper,0.0,magnetica.com,Magnetica,,
High Growth,Equity,Magnit Pao,,B1393X4,0.0,,Listed,,AustralianSuper,0.0,magnit.com,Magnit,,
High Growth,Equity,Mahanagar Gas Ltd,,BD04046,1003443.0,0.0,Listed,,AustralianSuper,0.0024286266028551,mahanagargas.com,Mahanagar Gas,,
High Growth,Equity,Maharashtra Seamless Ltd,,B12G541,393465.0,0.0,Listed,,AustralianSuper,0.0009523007946564,maharashtraseamless.com,Maharashtra Seamless,,
High Growth,Equity,Mainfreight Ltd,,6603038,149573.0,0.0,Listed,,AustralianSuper,0.0003620105644952,mainfreight.com,Mainfreight,,
High Growth,Equity,Makemytrip Ltd,,B552PC2,5635564.0,0.01,Listed,,AustralianSuper,0.0136397190996328,makemytrip.com,MakeMyTrip,,
High Growth,Equity,Makita Corp,,6555805,131506.0,0.0,Listed,,AustralianSuper,0.0003182831212486,makita.com,Makita,,
High Growth,Equity,Manappuram Finance Ltd,,6570400,2074307.0,0.01,Listed,,AustralianSuper,0.0050204318159464,manappuram.com,Manappuram Finance,,
High Growth,Equity,Manhattan Associates Inc,,2239471,15663743.0,0.04,Listed,,AustralianSuper,0.0379108558733146,manh.com,Manhattan Associates,,
High Growth,Equity,Manulife Financial Corp,,2492519,33632302.0,0.09,Listed,,AustralianSuper,0.081400043004395,manulife.com,Manulife,,
High Growth,Equity,Manulife Financial Corp,,2492520,14080.0,0.0,Listed,,AustralianSuper,3.407773293371006e-05,manulife.com,Manulife,,
High Growth,Equity,Mapfre Sa,,B1G40S0,21925.0,0.0,Listed,,AustralianSuper,5.306493569400518e-05,mapfre.com,Mapfre,,
High Growth,Equity,Marathon Petroleum Corp,,B3K3L40,31850937.0,0.08,Listed,,AustralianSuper,0.0770886168163653,marathonpetroleum.com,Marathon Petroleum,,
High Growth,Equity,Markel Corp,,2566436,1471117.0,0.0,Listed,,AustralianSuper,0.0035605349602443,markel.com,Markel,,
High Growth,Equity,Marks And Spencer Group Plc,,3127489,1159045.0,0.0,Listed,,AustralianSuper,0.0028052291170562,marksandspencer.com,Marks & Spencer,,
High Growth,Equity,Marriott International Inc,,2210614,1320900.0,0.0,Listed,,AustralianSuper,0.0031969657267143,marriott.com,Marriott International,,
High Growth,Equity,Marsh & Mclennan Companies Inc,,2567741,88728069.0,0.23,Listed,,AustralianSuper,0.2147479715274004,marshmclennan.com,Marsh McLennan,,
High Growth,Equity,Martin Marietta Materials Inc,,2572079,1817938.0,0.0,Listed,,AustralianSuper,0.0043999435833837,martinmarietta.com,Martin Marietta,,
High Growth,Equity,Marubeni Corp,,6569464,1830138.0,0.0,Listed,,AustralianSuper,0.0044294711644768,marubeni.com,Marubeni,,
High Growth,Equity,Marui Group Co Ltd,,6569527,283407.0,0.0,Listed,,AustralianSuper,0.0006859281290869,0101.co.jp,Marui Group,,
High Growth,Equity,Maruwa Co Ltd,,6570660,316677.0,0.0,Listed,,AustralianSuper,0.000766451294904,maruwa-g.com,Maruwa,,
High Growth,Equity,Marvell Technology Inc,,BNKJSM5,13640745.0,0.04,Listed,,AustralianSuper,0.0330146068982131,marvell.com,Marvell Technology,,
High Growth,Equity,Masco Corp,,2570200,440230.0,0.0,Listed,,AustralianSuper,0.0010654858216908,masco.com,Masco,,
High Growth,Equity,Mastercard Inc,,B121557,61620165.0,0.16,Listed,,AustralianSuper,0.1491388868040588,mastercard.com,Mastercard,,
High Growth,Equity,Match Group Inc,,BK80XH9,5058483.0,0.01,Listed,,AustralianSuper,0.0122430136877636,matchgroupinc.com,Match Group,,
