Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,Pan Pacific International Holdings Corp.,294446.0,0.01,7532 JP,-,Listed,Rest,High Growth,0.005859381205824,ppih.co.jp,Pan Pacific International Holdings,,
Equity,-,Power Corp. Of Canada,294211.0,0.01,POW CN,-,Listed,Rest,High Growth,0.0058547047810012,powercorporation.com,Power Corporation of Canada,,
Equity,-,"United Airlines Holdings, Inc.",293362.0,0.01,UAL US,-,Listed,Rest,High Growth,0.0058378099525989,united.com,United Airlines,,
Equity,-,Hindustan Aeronautics Ltd.,292574.0,0.01,HNAL IN,-,Listed,Rest,High Growth,0.0058221290046825,hal-india.co.in,Hindustan Aeronautics,,
Equity,-,Regis Healthcare Ltd.,290104.0,0.01,REG AU,-,Listed,Rest,High Growth,0.0057729767948431,regis.com.au,Regis Healthcare,,
Equity,-,Olympus Corp.,287910.0,0.01,7733 JP,-,Listed,Rest,High Growth,0.0057293168967104,olympus-global.com,Olympus,,
Equity,-,Cie De Saint-Gobain,286884.0,0.01,SGO FP,-,Listed,Rest,High Growth,0.0057088998249309,saint-gobain.com,Saint-Gobain,,
Equity,-,Ucb Sa,283039.0,0.01,UCB BB,-,Listed,Rest,High Growth,0.0056323855549582,ucb.com,UCB,,
Equity,-,"Pinterest, Inc.",282113.0,0.01,PINS US,-,Listed,Rest,High Growth,0.0056139584511884,pinterest.com,Pinterest,,
Equity,-,"Williams-Sonoma, Inc.",281681.0,0.01,WSM US,-,Listed,Rest,High Growth,0.0056053617893866,williams-sonoma.com,Williams-Sonoma,,
Equity,-,A2A Spa,281304.0,0.01,A2A IM,-,Listed,Rest,High Growth,0.00559785960999,a2a.eu,A2A,,
Equity,-,"Jd Logistics, Inc.",280554.0,0.01,2618 HK,-,Listed,Rest,High Growth,0.0055829348499173,jd.com,JD Logistics,,
Equity,-,Tuas Ltd.,279695.0,0.01,TUA AU,-,Listed,Rest,High Growth,0.005565841024714,tuas.com.au,Tuas,,
Equity,-,Cipla Ltd.,279343.0,0.01,CIPLA IN,-,Listed,Rest,High Growth,0.0055588363373199,cipla.com,Cipla,,
Equity,-,Polynovo Ltd.,279221.0,0.01,PNV AU,-,Listed,Rest,High Growth,0.0055564085763481,polynovo.com,Polynovo,,
Equity,-,Cognizant Technology Solutions Corp.,278341.0,0.01,CTSH US,-,Listed,Rest,High Growth,0.0055388968578628,cognizant.com,Cognizant Technology Solutions,,
Equity,-,Leo Lithium Ltd.,277791.0,0.01,LLL AU,-,Listed,Rest,High Growth,0.0055279520338095,leolithium.com,Leo Lithium,,
Equity,-,"Asustek Computer, Inc.",274711.0,0.01,2357 TT,-,Listed,Rest,High Growth,0.0054666610191109,asus.com,ASUSTeK Computer,,
Equity,-,Unibail-Rodamco-Westfield,273772.0,0.01,URW AU,-,Listed,Rest,High Growth,0.0054479752194998,urw.com,Unibail-Rodamco-Westfield,,
Equity,-,Louisiana-Pacific Corp.,272934.0,0.01,LPX US,-,Listed,Rest,High Growth,0.0054312992875786,lpcorp.com,Louisiana-Pacific,,
Equity,-,360 One Wam Ltd.,272224.0,0.01,360ONE IN,-,Listed,Rest,High Growth,0.0054171705147098,360onewam.com,360 One Wam,,
Equity,-,Vistra Corp.,270941.0,0.01,VST US,-,Listed,Rest,High Growth,0.0053916392251454,vistracorp.com,Vistra,,
Equity,-,Isuzu Motors Ltd.,268697.0,0.01,7202 JP,-,Listed,Rest,High Growth,0.0053469843430079,isuzu.co.jp,Isuzu Motors,,
Equity,-,Kumba Iron Ore Ltd.,267155.0,0.01,KIO SJ,-,Listed,Rest,High Growth,0.0053162990362984,kumba.co.za,Kumba Iron Ore,,
Equity,-,Teck Resources Ltd.,265284.0,0.01,TECKB CN,-,Listed,Rest,High Growth,0.005279066734837,teck.com,Teck Resources,,
Equity,-,Norfolk Southern Corp.,261798.0,0.01,NSC US,-,Listed,Rest,High Growth,0.0052096964500191,norfolksouthern.com,Norfolk Southern,,
Equity,-,Yang Ming Marine Transport Corp.,260428.0,0.01,2609 TT,-,Listed,Rest,High Growth,0.0051824338882863,yangming.com,Yang Ming Marine Transport,,
Equity,-,Linde Plc,260248.0,0.01,LIN US,-,Listed,Rest,High Growth,0.0051788519458688,linde.com,Linde,,
Equity,-,Abn Amro Bank Nv,260163.0,0.01,ABN NA,-,Listed,Rest,High Growth,0.0051771604730606,abnamro.com,ABN AMRO Bank,,
Equity,-,"Gildan Activewear, Inc.",260074.0,0.01,GIL CN,-,Listed,Rest,High Growth,0.0051753894015319,gildan.com,Gildan Activewear,,
Equity,-,Endesa Sa,259810.0,0.01,ELE SM,-,Listed,Rest,High Growth,0.0051701358859863,endesa.com,Endesa,,
Equity,-,"Alcon, Inc.",256949.0,0.01,ALC SW,-,Listed,Rest,High Growth,0.005113202901229,alcon.com,Alcon,,
Equity,-,Nucor Corp.,254398.0,0.01,NUE US,-,Listed,Rest,High Growth,0.0050624388173017,nucor.com,Nucor,,
Equity,-,Alkermes Plc,253431.0,0.01,ALKS US,-,Listed,Rest,High Growth,0.005043195826648,alkermes.com,Alkermes,,
Equity,-,"Charter Communications, Inc.",253279.0,0.01,CHTR US,-,Listed,Rest,High Growth,0.0050401710752732,charter.com,Charter Communications,,
Equity,-,Tullow Oil Plc,252817.0,0.01,TLW LN,-,Listed,Rest,High Growth,0.0050309774230684,tullowoil.com,Tullow Oil,,
Equity,-,Morinaga Milk Industry Co. Ltd.,252676.0,0.01,2264 JP,-,Listed,Rest,High Growth,0.0050281715681748,morinagamilk.co.jp,Morinaga Milk Industry,,
Equity,-,"Sumitomo Mitsui Trust Holdings, Inc.",250240.0,0.0,8309 JP,-,Listed,Rest,High Growth,0.0049796959474586,smth.jp,Sumitomo Mitsui Trust Holdings,,
Equity,-,Chocoladefabriken Lindt & Spruengli Ag,250137.0,0.0,LISP SW,-,Listed,Rest,High Growth,0.0049776462804086,lindt-spruengli.com,Lindt & Sprüngli,,
Equity,-,"Robert Half, Inc.",249586.0,0.0,RHI US,-,Listed,Rest,High Growth,0.0049666815566752,roberthalf.com,Robert Half,,
Equity,-,Kosmos Energy Ltd.,249347.0,0.0,KOS US,-,Listed,Rest,High Growth,0.004961925533132,kosmosenergy.com,Kosmos Energy,,
Equity,-,Daito Trust Construction Co. Ltd.,249143.0,0.0,1878 JP,-,Listed,Rest,High Growth,0.0049578659983923,daito.co.jp,Daito Trust Construction,,
Equity,-,Dicker Data Ltd.,248243.0,0.0,DDR AU,-,Listed,Rest,High Growth,0.004939956286305,dickerdata.com.au,Dicker Data,,
Equity,-,Wartsila Oyj Abp,246917.0,0.0,WRT1V FH,-,Listed,Rest,High Growth,0.0049135693104965,wartsila.com,Wartsila,,
Equity,-,Nidec Corp.,245997.0,0.0,6594 JP,-,Listed,Rest,High Growth,0.0048952616048073,nidec.com,Nidec,,
Equity,-,Sumitomo Chemical Co. Ltd.,245206.0,0.0,4005 JP,-,Listed,Rest,High Growth,0.0048795209578506,sumitomochemical.com,Sumitomo Chemical,,
Equity,-,"Ionis Pharmaceuticals, Inc.",243998.0,0.0,IONS US,-,Listed,Rest,High Growth,0.0048554821442935,ionispharma.com,Ionis Pharmaceuticals,,
Equity,-,Etihad Etisalat Co.,243291.0,0.0,EEC AB,-,Listed,Rest,High Growth,0.004841413070465,mobily.com.sa,Etihad Etisalat,,
Equity,-,Acs Actividades De Construccion Y Servicios Sa,242877.0,0.0,ACS SM,-,Listed,Rest,High Growth,0.0048331746029048,grupoacs.com,ACS Group,,
Equity,-,Spectris Plc,242753.0,0.0,SXS LN,-,Listed,Rest,High Growth,0.0048307070425728,spectris.com,Spectris,,
Equity,-,"Church & Dwight Co., Inc.",242687.0,0.0,CHD US,-,Listed,Rest,High Growth,0.0048293936636864,churchdwight.com,Church & Dwight,,
Equity,-,Deutsche Bank Ag,241822.0,0.0,DBK GR,-,Listed,Rest,High Growth,0.0048121804404026,db.com,Deutsche Bank,,
Equity,-,Huaxia Bank Co. Ltd.,241529.0,0.0,600015 C1,-,Listed,Rest,High Growth,0.0048063498341342,hxb.com.cn,Huaxia Bank,,
Equity,-,Alfa Laval Ab,241428.0,0.0,ALFA SS,-,Listed,Rest,High Growth,0.0048043399664444,alfalaval.com,Alfa Laval,,
Equity,-,Toyo Suisan Kaisha Ltd.,240717.0,0.0,2875 JP,-,Listed,Rest,High Growth,0.0047901912938954,maruchan.co.jp,Toyo Suisan Kaisha,,
Equity,-,"Dell Technologies, Inc.",240496.0,0.0,DELL US,-,Listed,Rest,High Growth,0.004785793464594,dell.com,Dell Technologies,,
Equity,-,"Teleflex, Inc.",240308.0,0.0,TFX US,-,Listed,Rest,High Growth,0.0047820523247358,teleflex.com,Teleflex,,
Equity,-,Ainsworth Game Technology Ltd.,239886.0,0.0,AGI AU,-,Listed,Rest,High Growth,0.0047736546597349,agtslots.com,Ainsworth Game Technology,,
Equity,-,Las Vegas Sands Corp.,239780.0,0.0,LVS US,-,Listed,Rest,High Growth,0.0047715452936446,sands.com,Las Vegas Sands,,
Equity,-,La Francaise Des Jeux Saem,239548.0,0.0,FDJ FP,-,Listed,Rest,High Growth,0.0047669285678621,groupefdj.com,La Française des Jeux,,
Equity,-,Bharat Petroleum Corp. Ltd.,239312.0,0.0,BPCL IN,-,Listed,Rest,High Growth,0.0047622322433592,bharatpetroleum.com,Bharat Petroleum,,
Equity,-,Radiant Opto-Electronics Corp.,238552.0,0.0,6176 TT,-,Listed,Rest,High Growth,0.0047471084864856,radiant.com.tw,Radiant Opto-Electronics,,
Equity,-,Iress Ltd.,237296.0,0.0,IRE AU,-,Listed,Rest,High Growth,0.0047221144882838,iress.com,Iress,,
Equity,-,Duke Energy Corp.,236934.0,0.0,DUK US,-,Listed,Rest,High Growth,0.0047149108040887,duke-energy.com,Duke Energy,,
Equity,-,"Ge Healthcare Technologies, Inc.",236718.0,0.0,GEHC US,-,Listed,Rest,High Growth,0.0047106124731878,gehealthcare.com,GE HealthCare,,
Equity,-,"Franklin Resources, Inc.",236255.0,0.0,BEN US,-,Listed,Rest,High Growth,0.0047013989213029,franklinresources.com,Franklin Resources,,
Equity,-,"Donaldson Co., Inc.",235327.0,0.0,DCI US,-,Listed,Rest,High Growth,0.0046829320181729,donaldson.com,Donaldson,,
Equity,-,"Natera, Inc.",233170.0,0.0,NTRA US,-,Listed,Rest,High Growth,0.0046400084082038,natera.com,Natera,,
Equity,-,Makita Corp.,233138.0,0.0,6586 JP,-,Listed,Rest,High Growth,0.0046393716184407,makita.com,Makita,,
Equity,-,"Avnet, Inc.",232277.0,0.0,AVT US,-,Listed,Rest,High Growth,0.0046222379938773,avnet.com,Avnet,,
Equity,-,Persol Holdings Co. Ltd.,230999.0,0.0,2181 JP,-,Listed,Rest,High Growth,0.0045968062027134,persol-group.co.jp,Persol Holdings,,
Equity,-,Saudi Telecom Co.,226486.0,0.0,STC AB,-,Listed,Rest,High Growth,0.0045069989464359,stc.com.sa,Saudi Telecom,,
Equity,-,Nn Group Nv,226407.0,0.0,NN NA,-,Listed,Rest,High Growth,0.0045054268717082,nn-group.com,NN Group,,
Equity,-,Hershey Co.,225473.0,0.0,HSY US,-,Listed,Rest,High Growth,0.0044868405704977,thehersheycompany.com,Hershey,,
Equity,-,Johnson Matthey Plc,223772.0,0.0,JMAT LN,-,Listed,Rest,High Growth,0.0044529912146528,matthey.com,Johnson Matthey,,
Equity,-,Croda International Plc,223229.0,0.0,CRDA LN,-,Listed,Rest,High Growth,0.0044421856883601,croda.com,Croda International,,
Equity,-,Ugi Corp.,222273.0,0.0,UGI US,-,Listed,Rest,High Growth,0.0044231615941874,ugicorp.com,UGI,,
Equity,-,Weebit Nano Ltd.,220355.0,0.0,WBT AU,-,Listed,Rest,High Growth,0.0043849940077615,weebit-nano.com,Weebit Nano,,
Equity,-,"Compal Electronics, Inc.",219208.0,0.0,2324 TT,-,Listed,Rest,High Growth,0.0043621690746903,compal.com,Compal Electronics,,
Equity,-,Idemitsu Kosan Co. Ltd.,218659.0,0.0,5019 JP,-,Listed,Rest,High Growth,0.0043512441503171,idemitsu.com,Idemitsu Kosan,,
Equity,-,Hugo Boss Ag,217762.0,0.0,BOSS GR,-,Listed,Rest,High Growth,0.0043333941372701,hugoboss.com,Hugo Boss,,
Equity,-,Voltronic Power Technology Corp.,217246.0,0.0,6409 TT,-,Listed,Rest,High Growth,0.0043231259023401,voltronicpower.com,Voltronic Power Technology,,
Equity,-,Nanosonics Ltd.,217216.0,0.0,NAN AU,-,Listed,Rest,High Growth,0.0043225289119372,nanosonics.com.au,Nanosonics,,
Equity,-,"Take-Two Interactive Software, Inc.",216291.0,0.0,TTWO US,-,Listed,Rest,High Growth,0.0043041217078475,take2games.com,Take-Two Interactive,,
Equity,-,Kewpie Corp.,214949.0,0.0,2809 JP,-,Listed,Rest,High Growth,0.0042774163371574,kewpie.com,Kewpie,,
Equity,-,Bureau Veritas Sa,214106.0,0.0,BVI FP,-,Listed,Rest,High Growth,0.0042606409068357,bureauveritas.com,Bureau Veritas,,
Equity,-,Agco Corp.,209490.0,0.0,AGCO US,-,Listed,Rest,High Growth,0.0041687839835082,agcocorp.com,AGCO,,
Equity,-,Amada Co. Ltd.,208239.0,0.0,6113 JP,-,Listed,Rest,High Growth,0.004143889483707,amada.co.jp,Amada,,
Equity,-,Kbc Group Nv,207986.0,0.0,KBC BB,-,Listed,Rest,High Growth,0.0041388548646424,kbc.com,KBC Group,,
Equity,-,"Mattel, Inc.",207703.0,0.0,MAT US,-,Listed,Rest,High Growth,0.004133223255175,mattel.com,Mattel,,
Equity,-,Royal Caribbean Cruises Ltd.,207669.0,0.0,RCL US,-,Listed,Rest,High Growth,0.0041325466660517,royalcaribbean.com,Royal Caribbean,,
Equity,-,Nick Scali Ltd.,206976.0,0.0,NCK AU,-,Listed,Rest,High Growth,0.0041187561877445,nickscali.com.au,Nick Scali,,
Equity,-,Liberty Media Corp.-Liberty Formula One,206910.0,0.0,FWONK US,-,Listed,Rest,High Growth,0.0041174428088581,libertymedia.com,Liberty Formula One,,
Equity,-,Firefly Metals Ltd.,206759.0,0.0,FFM AU,-,Listed,Rest,High Growth,0.0041144379571635,fireflymetals.com.au,Firefly Metals,,
Equity,-,Caravel Minerals Ltd.,206154.0,0.0,CVV AU,-,Listed,Rest,High Growth,0.0041023986507048,caravelminerals.com.au,Caravel Minerals,,
Equity,-,Boss Energy Ltd.,204117.0,0.0,BOE AU,-,Listed,Rest,High Growth,0.0040618630023474,bossenergy.com,Boss Energy,,
Equity,-,"Idexx Laboratories, Inc.",203794.0,0.0,IDXX US,-,Listed,Rest,High Growth,0.0040554354056761,idexx.com,IDEXX Laboratories,,
Equity,-,Mitsubishi Chemical Group Corp.,201637.0,0.0,4188 JP,-,Listed,Rest,High Growth,0.004012511795707,mcgc.jp,Mitsubishi Chemical Group,,
Equity,-,Liberty Global Ltd.,201595.0,0.0,LBTYK US,-,Listed,Rest,High Growth,0.0040116760091429,libertyglobal.com,Liberty Global,,
Equity,-,"Photronics, Inc.",201132.0,0.0,PLAB US,-,Listed,Rest,High Growth,0.004002462457258,photronics.com,Photronics,,
Equity,-,"Costar Group, Inc.",200632.0,0.0,CSGP US,-,Listed,Rest,High Growth,0.0039925126172095,costargroup.com,CoStar Group,,
Equity,-,Turkiye Is Bankasi As,199841.0,0.0,ISCTR TI,-,Listed,Rest,High Growth,0.0039767719702529,isbank.com.tr,Isbank,,
Equity,-,Ralph Lauren Corp.,197317.0,0.0,RL US,-,Listed,Rest,High Growth,0.0039265451776882,ralphlauren.com,Ralph Lauren,,
Equity,-,Aviva Plc,197097.0,0.0,AV LN,-,Listed,Rest,High Growth,0.0039221672480668,aviva.com,Aviva,,
Equity,-,Southern Co.,196506.0,0.0,SO US,-,Listed,Rest,High Growth,0.0039104065371296,southerncompany.com,Southern Company,,
Equity,-,Omv Ag,195647.0,0.0,OMV AV,-,Listed,Rest,High Growth,0.0038933127119263,omv.com,OMV,,
Equity,-,"Global Payments, Inc.",193043.0,0.0,GPN US,-,Listed,Rest,High Growth,0.0038414939449538,globalpayments.com,Global Payments,,
Equity,-,Fortive Corp.,192113.0,0.0,FTV US,-,Listed,Rest,High Growth,0.0038229872424637,fortive.com,Fortive,,
Equity,-,Tractor Supply Co.,191972.0,0.0,TSCO US,-,Listed,Rest,High Growth,0.00382018138757,tractorsupply.com,Tractor Supply,,
Equity,-,Stanmore Resources Ltd.,191521.0,0.0,SMR AU,-,Listed,Rest,High Growth,0.0038112066318463,stanmore.com.au,Stanmore Resources,,
Equity,-,Naspers Ltd.,191106.0,0.0,NPN SJ,-,Listed,Rest,High Growth,0.0038029482646061,naspers.com,Naspers,,
Equity,-,Volkswagen Ag,190351.0,0.0,VOW3 GR,-,Listed,Rest,High Growth,0.0037879240061329,volkswagenag.com,Volkswagen,,
Equity,-,"Wingstop, Inc.",190082.0,0.0,WING US,-,Listed,Rest,High Growth,0.0037825709921868,wingstop.com,Wingstop,,
Equity,-,H Lundbeck As,188874.0,0.0,HLUNB DC,-,Listed,Rest,High Growth,0.0037585321786297,lundbeck.com,Lundbeck,,
Equity,-,"Freshpet, Inc.",188016.0,0.0,FRPT US,-,Listed,Rest,High Growth,0.0037414582531065,freshpet.com,Freshpet,,
Equity,-,Saudi Basic Industries Corp.,187177.0,0.0,SABIC AB,-,Listed,Rest,High Growth,0.0037247624215052,sabic.com,SABIC,,
Equity,-,Fresenius Medical Care Ag & Co. Kgaa,186488.0,0.0,FME GR,-,Listed,Rest,High Growth,0.0037110515419184,freseniusmedicalcare.com,Fresenius Medical Care,,
Equity,-,Kellanova,186237.0,0.0,K US,-,Listed,Rest,High Growth,0.0037060567222141,kellanova.com,Kellanova,,
Equity,-,Telia Co. Ab,185880.0,0.0,TELIA SS,-,Listed,Rest,High Growth,0.0036989525364195,teliacompany.com,Telia Company,,
Equity,-,Ridley Corp. Ltd.,185180.0,0.0,RIC AU,-,Listed,Rest,High Growth,0.0036850227603516,ridley.com.au,Ridley Corporation,,
Equity,-,"Evergy, Inc.",184271.0,0.0,EVRG US,-,Listed,Rest,High Growth,0.0036669339511435,evergy.com,Evergy,,
Equity,-,Organon & Co.,184234.0,0.0,OGN US,-,Listed,Rest,High Growth,0.0036661976629799,organon.com,Organon,,
Equity,-,Psp Swiss Property Ag,183908.0,0.0,PSPN SW,-,Listed,Rest,High Growth,0.0036597103672683,psp.info,PSP Swiss Property,,
Equity,-,Fanuc Corp.,183411.0,0.0,6954 JP,-,Listed,Rest,High Growth,0.0036498202262601,fanuc.co.jp,Fanuc,,
Equity,-,"Ch Robinson Worldwide, Inc.",182543.0,0.0,CHRW US,-,Listed,Rest,High Growth,0.003632547303936,chrobinson.com,C.H. Robinson,,
Equity,-,"Align Technology, Inc.",182307.0,0.0,ALGN US,-,Listed,Rest,High Growth,0.0036278509794331,aligntech.com,Align Technology,,
Equity,-,"Coronado Global Resources, Inc.",181718.0,0.0,CRN AU,-,Listed,Rest,High Growth,0.003616130067856,coronadoglobalresources.com,Coronado Global Resources,,
Equity,-,Sime Darby Bhd.,180469.0,0.0,SIME MK,-,Listed,Rest,High Growth,0.0035912753674149,simedarby.com,Sime Darby,,
Equity,-,"Expeditors International Of Washington, Inc.",180140.0,0.0,EXPD US,-,Listed,Rest,High Growth,0.003584728372663,expeditors.com,Expeditors International,,
Equity,-,"Microchip Technology, Inc.",179790.0,0.0,MCHP US,-,Listed,Rest,High Growth,0.0035777634846291,microchip.com,Microchip Technology,,
Equity,-,"Hubbell, Inc.",178872.0,0.0,HUBB US,-,Listed,Rest,High Growth,0.0035594955783001,hubbell.com,Hubbell,,
Equity,-,Telenor Asa,178646.0,0.0,TEL NO,-,Listed,Rest,High Growth,0.0035549982505982,telenor.com,Telenor,,
Equity,-,Amcor Plc,176958.0,0.0,AMCR US,-,Listed,Rest,High Growth,0.0035214075905945,amcor.com,Amcor,,
Equity,-,"Piedmont Lithium, Inc.",176354.0,0.0,PLL AU,-,Listed,Rest,High Growth,0.003509388183816,piedmontlithium.com,Piedmont Lithium,,
Equity,-,"Ironwood Pharmaceuticals, Inc.",176315.0,0.0,IRWD US,-,Listed,Rest,High Growth,0.0035086120962922,ironwoodpharma.com,Ironwood Pharmaceuticals,,
Equity,-,Intelligent Monitoring Group Ltd.,175289.0,0.0,IMB AU,-,Listed,Rest,High Growth,0.0034881950245127,intelligentmonitoringgroup.com,Intelligent Monitoring Group,,
Equity,-,Avi Ltd.,175077.0,0.0,AVI SJ,-,Listed,Rest,High Growth,0.0034839762923322,avi.co.za,AVI,,
Equity,-,George Weston Ltd.,174872.0,0.0,WN CN,-,Listed,Rest,High Growth,0.0034798968579123,westons.com,George Weston,,
Equity,-,Algonquin Power & Utilities Corp.,174038.0,0.0,AQN CN,-,Listed,Rest,High Growth,0.0034633005247115,algonquinpowerandutilities.com,Algonquin Power & Utilities,,
Equity,-,"Equitable Holdings, Inc.",173289.0,0.0,EQH US,-,Listed,Rest,High Growth,0.0034483956643189,equitable.com,Equitable Holdings,,
Equity,-,Cdw Corp.,173091.0,0.0,CDW US,-,Listed,Rest,High Growth,0.0034444555276597,cdw.com,CDW,,
Equity,-,M&G Plc,173035.0,0.0,MNG LN,-,Listed,Rest,High Growth,0.0034433411455742,mandg.com,M&G,,
Equity,-,Toyota Tsusho Corp.,172678.0,0.0,8015 JP,-,Listed,Rest,High Growth,0.0034362369597796,toyota-tsusho.com,Toyota Tsusho,,
Equity,-,Sayona Mining Ltd.,172401.0,0.0,SYA AU,-,Listed,Rest,High Growth,0.0034307247483928,sayonamining.com.au,Sayona Mining,,
Equity,-,Aker Bp Asa,172366.0,0.0,AKRBP NO,-,Listed,Rest,High Growth,0.0034300282595894,akerbp.com,Aker BP,,
Equity,-,Judo Capital Holdings Ltd.,171803.0,0.0,JDO AU,-,Listed,Rest,High Growth,0.0034188247396948,judo.bank,Judo Capital Holdings,,
Equity,-,De Grey Mining Ltd.,171567.0,0.0,DEG AU,-,Listed,Rest,High Growth,0.0034141284151919,degreymining.com.au,De Grey Mining,,
Equity,-,"Krafton, Inc.",170697.0,0.0,259960 KS,-,Listed,Rest,High Growth,0.0033968156935076,krafton.com,Krafton,,
Equity,-,Mazda Motor Corp.,168876.0,0.0,7261 JP,-,Listed,Rest,High Growth,0.0033605783760511,mazda.com,Mazda Motor,,
Equity,-,Investor Ab,168112.0,0.0,INVEB SS,-,Listed,Rest,High Growth,0.003345375020457,investor.com,Investor AB,,
Equity,-,"Dollarama, Inc.",168027.0,0.0,DOL CN,-,Listed,Rest,High Growth,0.0033436835476488,dollarama.com,Dollarama,,
Equity,-,Clp Holdings Ltd.,165337.0,0.0,2 HK,-,Listed,Rest,High Growth,0.003290153408188,clpgroup.com,CLP Holdings,,
Equity,-,"Caci International, Inc.",165084.0,0.0,CACI US,-,Listed,Rest,High Growth,0.0032851187891235,caci.com,CACI International,,
Equity,-,"Corpay, Inc.",165008.0,0.0,CPAY US,-,Listed,Rest,High Growth,0.0032836064134361,corpay.com,Corpay,,
Equity,-,Boc Hong Kong Holdings Ltd.,164547.0,0.0,2388 HK,-,Listed,Rest,High Growth,0.0032744326609114,bochk.com,BOC Hong Kong,,
Equity,-,"Tyler Technologies, Inc.",164200.0,0.0,TYL US,-,Listed,Rest,High Growth,0.0032675274719178,tylertech.com,Tyler Technologies,,
Equity,-,Banque Saudi Fransi,163984.0,0.0,BSF AB,-,Listed,Rest,High Growth,0.0032632291410168,fransi.com.sa,Banque Saudi Fransi,,
Equity,-,Inghams Group Ltd.,163646.0,0.0,ING AU,-,Listed,Rest,High Growth,0.0032565030491441,inghams.com.au,Inghams Group,,
Equity,-,Sf Holding Co. Ltd.,163366.0,0.0,002352 C2,-,Listed,Rest,High Growth,0.0032509311387169,sf-express.com,SF Holding,,
Equity,-,"Okta, Inc.",162812.0,0.0,OKTA US,-,Listed,Rest,High Growth,0.0032399067159432,okta.com,Okta,,
Equity,-,Fifth Third Bancorp,162801.0,0.0,FITB US,-,Listed,Rest,High Growth,0.0032396878194621,53.com,Fifth Third Bancorp,,
Equity,-,Shionogi & Co. Ltd.,161215.0,0.0,4507 JP,-,Listed,Rest,High Growth,0.0032081269268284,shionogi.com,Shionogi,,
Equity,-,"Ms&Ad Insurance Group Holdings, Inc.",159157.0,0.0,8725 JP,-,Listed,Rest,High Growth,0.0031671733851889,ms-ad-hd.com,MS&AD Insurance Group Holdings,,
Equity,-,"Huntington Bancshares, Inc.",157125.0,0.0,HBAN US,-,Listed,Rest,High Growth,0.0031267372352319,huntington.com,Huntington Bancshares,,
Equity,-,Turk Hava Yollari Ao,156137.0,0.0,THYAO TI,-,Listed,Rest,High Growth,0.0031070763512961,turkishairlines.com,Turkish Airlines,,
Equity,-,Vinci Sa,155029.0,0.0,DG FP,-,Listed,Rest,High Growth,0.0030850275057487,vinci.com,Vinci,,
Equity,-,Mayne Pharma Group Ltd.,154786.0,0.0,MYX AU,-,Listed,Rest,High Growth,0.0030801918834852,maynepharma.com,Mayne Pharma Group,,
Equity,-,"First Citizens Bancshares, Inc.",154468.0,0.0,FCNCA US,-,Listed,Rest,High Growth,0.0030738637852143,firstcitizens.com,First Citizens Bancshares,,
Equity,-,Fleetpartners Group Ltd.,154264.0,0.0,FPR AU,-,Listed,Rest,High Growth,0.0030698042504745,fleetpartners.com.au,Fleetpartners Group,,
Equity,-,"Enact Holdings, Inc.",154123.0,0.0,ACT US,-,Listed,Rest,High Growth,0.0030669983955809,enactmi.com,Enact Holdings,,
Equity,-,"Lpl Financial Holdings, Inc.",153897.0,0.0,LPLA US,-,Listed,Rest,High Growth,0.003062501067879,lpl.com,LPL Financial,,
Equity,-,Pwr Holdings Ltd.,153787.0,0.0,PWH AU,-,Listed,Rest,High Growth,0.0030603121030683,pwr.com.au,PWR Holdings,,
Equity,-,Hong Kong Exchanges & Clearing Ltd.,152808.0,0.0,388 HK,-,Listed,Rest,High Growth,0.0030408303162534,hkex.com.hk,HKEX,,
Equity,-,"Vimeo, Inc.",152320.0,0.0,VMEO US,-,Listed,Rest,High Growth,0.0030311192723661,vimeo.com,Vimeo,,
Equity,-,Koito Manufacturing Co. Ltd.,150926.0,0.0,7276 JP,-,Listed,Rest,High Growth,0.003003379118311,koito.co.jp,Koito Manufacturing,,
Equity,-,Koc Holding As,150366.0,0.0,KCHOL TI,-,Listed,Rest,High Growth,0.0029922352974567,koc.com.tr,Koc Holding,,
Equity,-,Erste Group Bank Ag,148337.0,0.0,EBS AV,-,Listed,Rest,High Growth,0.00295185884654,erstegroup.com,Erste Group,,
Equity,-,Markel Corp.,146223.0,0.0,MKL US,-,Listed,Rest,High Growth,0.002909790922815,markel.com,Markel,,
Equity,-,Orix Corp.,146193.0,0.0,8591 JP,-,Listed,Rest,High Growth,0.0029091939324121,orix.co.jp,Orix,,
Equity,-,Bharat Electronics Ltd.,145228.0,0.0,BHE IN,-,Listed,Rest,High Growth,0.0028899907411186,bel-india.in,Bharat Electronics,,
Equity,-,Teva Pharmaceutical Industries Ltd.,145226.0,0.0,TEVA US,-,Listed,Rest,High Growth,0.0028899509417584,tevapharm.com,Teva,,
Equity,-,"Ziff Davis, Inc.",145037.0,0.0,ZD US,-,Listed,Rest,High Growth,0.0028861899022201,ziffdavis.com,Ziff Davis,,
Equity,-,Tyro Payments Ltd.,144682.0,0.0,TYR AU,-,Listed,Rest,High Growth,0.0028791255157857,tyro.com,Tyro Payments,,
Equity,-,"Teledyne Technologies, Inc.",144657.0,0.0,TDY US,-,Listed,Rest,High Growth,0.0028786280237832,teledyne.com,Teledyne Technologies,,
