Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,"Gildan Activewear, Inc.",46157.0,0.0,GIL CN,-,Listed,Rest,Balanced,0.0026832843563063,gildan.com,Gildan Activewear,,
Equity,-,Endesa Sa,46110.0,0.0,ELE SM,-,Listed,Rest,Balanced,0.00268055206511,endesa.com,Endesa,,
Equity,-,"Alcon, Inc.",45603.0,0.0,ALC SW,-,Listed,Rest,Balanced,0.0026510782005034,alcon.com,Alcon,,
Equity,-,Nucor Corp.,45150.0,0.0,NUE US,-,Listed,Rest,Balanced,0.0026247435640798,nucor.com,Nucor,,
Equity,-,Alkermes Plc,44978.0,0.0,ALKS US,-,Listed,Rest,Balanced,0.0026147445409785,alkermes.com,Alkermes,,
Equity,-,"Charter Communications, Inc.",44951.0,0.0,CHTR US,-,Listed,Rest,Balanced,0.002613174926887,charter.com,Charter Communications,,
Equity,-,Tullow Oil Plc,44869.0,0.0,TLW LN,-,Listed,Rest,Balanced,0.0026084079507574,tullowoil.com,Tullow Oil,,
Equity,-,Morinaga Milk Industry Co. Ltd.,44844.0,0.0,2264 JP,-,Listed,Rest,Balanced,0.0026069546043764,morinagamilk.co.jp,Morinaga Milk Industry,,
Equity,-,"Sumitomo Mitsui Trust Holdings, Inc.",44411.0,0.0,8309 JP,-,Listed,Rest,Balanced,0.0025817826450575,smth.jp,Sumitomo Mitsui Trust Holdings,,
Equity,-,Chocoladefabriken Lindt & Spruengli Ag,44393.0,0.0,LISP SW,-,Listed,Rest,Balanced,0.0025807362356632,lindt-spruengli.com,Lindt & Sprüngli,,
Equity,-,"Robert Half, Inc.",44296.0,0.0,RHI US,-,Listed,Rest,Balanced,0.0025750972517049,roberthalf.com,Robert Half,,
Equity,-,Kosmos Energy Ltd.,44253.0,0.0,KOS US,-,Listed,Rest,Balanced,0.0025725974959296,kosmosenergy.com,Kosmos Energy,,
Equity,-,Daito Trust Construction Co. Ltd.,44217.0,0.0,1878 JP,-,Listed,Rest,Balanced,0.002570504677141,daito.co.jp,Daito Trust Construction,,
Equity,-,Wartsila Oyj Abp,43822.0,0.0,WRT1V FH,-,Listed,Rest,Balanced,0.0025475418043212,wartsila.com,Wartsila,,
Equity,-,Nidec Corp.,43658.0,0.0,6594 JP,-,Listed,Rest,Balanced,0.0025380078520619,nidec.com,Nidec,,
Equity,-,Sumitomo Chemical Co. Ltd.,43518.0,0.0,4005 JP,-,Listed,Rest,Balanced,0.0025298691123283,sumitomochemical.com,Sumitomo Chemical,,
Equity,-,"Ionis Pharmaceuticals, Inc.",43304.0,0.0,IONS US,-,Listed,Rest,Balanced,0.002517428467307,ionispharma.com,Ionis Pharmaceuticals,,
Equity,-,Etihad Etisalat Co.,43178.0,0.0,EEC AB,-,Listed,Rest,Balanced,0.0025101036015467,mobily.com.sa,Etihad Etisalat,,
Equity,-,Acs Actividades De Construccion Y Servicios Sa,43105.0,0.0,ACS SM,-,Listed,Rest,Balanced,0.0025058598301142,grupoacs.com,ACS Group,,
Equity,-,Spectris Plc,43083.0,0.0,SXS LN,-,Listed,Rest,Balanced,0.002504580885299,spectris.com,Spectris,,
Equity,-,"Church & Dwight Co., Inc.",43071.0,0.0,CHD US,-,Listed,Rest,Balanced,0.0025038832790361,churchdwight.com,Church & Dwight,,
Equity,-,Deutsche Bank Ag,42918.0,0.0,DBK GR,-,Listed,Rest,Balanced,0.0024949887991844,db.com,Deutsche Bank,,
Equity,-,Huaxia Bank Co. Ltd.,42866.0,0.0,600015 C1,-,Listed,Rest,Balanced,0.0024919658387119,hxb.com.cn,Huaxia Bank,,
Equity,-,Alfa Laval Ab,42848.0,0.0,ALFA SS,-,Listed,Rest,Balanced,0.0024909194293176,alfalaval.com,Alfa Laval,,
Equity,-,Toyo Suisan Kaisha Ltd.,42722.0,0.0,2875 JP,-,Listed,Rest,Balanced,0.0024835945635574,maruchan.co.jp,Toyo Suisan Kaisha,,
Equity,-,"Dell Technologies, Inc.",42682.0,0.0,DELL US,-,Listed,Rest,Balanced,0.0024812692093478,dell.com,Dell Technologies,,
Equity,-,"Teleflex, Inc.",42649.0,0.0,TFX US,-,Listed,Rest,Balanced,0.0024793507921249,teleflex.com,Teleflex,,
Equity,-,Las Vegas Sands Corp.,42556.0,0.0,LVS US,-,Listed,Rest,Balanced,0.0024739443435875,sands.com,Las Vegas Sands,,
Equity,-,La Francaise Des Jeux Saem,42514.0,0.0,FDJ FP,-,Listed,Rest,Balanced,0.0024715027216675,groupefdj.com,La Française des Jeux,,
Equity,-,Bharat Petroleum Corp. Ltd.,42472.0,0.0,BPCL IN,-,Listed,Rest,Balanced,0.0024690610997474,bharatpetroleum.com,Bharat Petroleum,,
Equity,-,Radiant Opto-Electronics Corp.,42337.0,0.0,6176 TT,-,Listed,Rest,Balanced,0.00246121302929,radiant.com.tw,Radiant Opto-Electronics,,
Equity,-,Dicker Data Ltd.,42259.0,0.0,DDR AU,-,Listed,Rest,Balanced,0.0024566785885813,dickerdata.com.au,Dicker Data,,
Equity,-,Duke Energy Corp.,42050.0,0.0,DUK US,-,Listed,Rest,Balanced,0.0024445286128362,duke-energy.com,Duke Energy,,
Equity,-,"Ge Healthcare Technologies, Inc.",42012.0,0.0,GEHC US,-,Listed,Rest,Balanced,0.0024423195263371,gehealthcare.com,GE HealthCare,,
Equity,-,"Franklin Resources, Inc.",41930.0,0.0,BEN US,-,Listed,Rest,Balanced,0.0024375525502074,franklinresources.com,Franklin Resources,,
Equity,-,"Donaldson Co., Inc.",41765.0,0.0,DCI US,-,Listed,Rest,Balanced,0.0024279604640928,donaldson.com,Donaldson,,
Equity,-,"Natera, Inc.",41382.0,0.0,NTRA US,-,Listed,Rest,Balanced,0.002405695197536,natera.com,Natera,,
Equity,-,Makita Corp.,41376.0,0.0,6586 JP,-,Listed,Rest,Balanced,0.0024053463944045,makita.com,Makita,,
Equity,-,"Avnet, Inc.",41224.0,0.0,AVT US,-,Listed,Rest,Balanced,0.0023965100484081,avnet.com,Avnet,,
Equity,-,Persol Holdings Co. Ltd.,40997.0,0.0,2181 JP,-,Listed,Rest,Balanced,0.0023833136632686,persol-group.co.jp,Persol Holdings,,
Equity,-,Ainsworth Game Technology Ltd.,40836.0,0.0,AGI AU,-,Listed,Rest,Balanced,0.002373954112575,agtslots.com,Ainsworth Game Technology,,
Equity,-,Iress Ltd.,40395.0,0.0,IRE AU,-,Listed,Rest,Balanced,0.0023483170824142,iress.com,Iress,,
Equity,-,Saudi Telecom Co.,40196.0,0.0,STC AB,-,Listed,Rest,Balanced,0.0023367484452215,stc.com.sa,Saudi Telecom,,
Equity,-,Nn Group Nv,40181.0,0.0,NN NA,-,Listed,Rest,Balanced,0.0023358764373929,nn-group.com,NN Group,,
Equity,-,Hershey Co.,40016.0,0.0,HSY US,-,Listed,Rest,Balanced,0.0023262843512783,thehersheycompany.com,Hershey,,
Equity,-,Johnson Matthey Plc,39714.0,0.0,JMAT LN,-,Listed,Rest,Balanced,0.0023087279269959,matthey.com,Johnson Matthey,,
Equity,-,Croda International Plc,39618.0,0.0,CRDA LN,-,Listed,Rest,Balanced,0.0023031470768928,croda.com,Croda International,,
Equity,-,Ugi Corp.,39448.0,0.0,UGI US,-,Listed,Rest,Balanced,0.0022932643215021,ugicorp.com,UGI,,
Equity,-,"Compal Electronics, Inc.",38904.0,0.0,2324 TT,-,Listed,Rest,Balanced,0.0022616395042516,compal.com,Compal Electronics,,
Equity,-,Idemitsu Kosan Co. Ltd.,38807.0,0.0,5019 JP,-,Listed,Rest,Balanced,0.0022560005202933,idemitsu.com,Idemitsu Kosan,,
Equity,-,Hugo Boss Ag,38648.0,0.0,BOSS GR,-,Listed,Rest,Balanced,0.0022467572373102,hugoboss.com,Hugo Boss,,
Equity,-,Voltronic Power Technology Corp.,38556.0,0.0,6409 TT,-,Listed,Rest,Balanced,0.0022414089226281,voltronicpower.com,Voltronic Power Technology,,
Equity,-,"Take-Two Interactive Software, Inc.",38387.0,0.0,TTWO US,-,Listed,Rest,Balanced,0.0022315843010926,take2games.com,Take-Two Interactive,,
Equity,-,Kewpie Corp.,38148.0,0.0,2809 JP,-,Listed,Rest,Balanced,0.0022176903096902,kewpie.com,Kewpie,,
Equity,-,Bureau Veritas Sa,37999.0,0.0,BVI FP,-,Listed,Rest,Balanced,0.0022090283652595,bureauveritas.com,Bureau Veritas,,
Equity,-,Weebit Nano Ltd.,37512.0,0.0,WBT AU,-,Listed,Rest,Balanced,0.0021807171777577,weebit-nano.com,Weebit Nano,,
Equity,-,Agco Corp.,37179.0,0.0,AGCO US,-,Listed,Rest,Balanced,0.0021613586039628,agcocorp.com,AGCO,,
Equity,-,Nanosonics Ltd.,36977.0,0.0,NAN AU,-,Listed,Rest,Balanced,0.0021496155652044,nanosonics.com.au,Nanosonics,,
Equity,-,Amada Co. Ltd.,36957.0,0.0,6113 JP,-,Listed,Rest,Balanced,0.0021484528880996,amada.co.jp,Amada,,
Equity,-,Kbc Group Nv,36912.0,0.0,KBC BB,-,Listed,Rest,Balanced,0.0021458368646138,kbc.com,KBC Group,,
Equity,-,"Mattel, Inc.",36862.0,0.0,MAT US,-,Listed,Rest,Balanced,0.0021429301718518,mattel.com,Mattel,,
Equity,-,Royal Caribbean Cruises Ltd.,36856.0,0.0,RCL US,-,Listed,Rest,Balanced,0.0021425813687203,royalcaribbean.com,Royal Caribbean,,
Equity,-,Liberty Media Corp.-Liberty Formula One,36721.0,0.0,FWONK US,-,Listed,Rest,Balanced,0.002134733298263,libertymedia.com,Liberty Formula One,,
Equity,-,"Idexx Laboratories, Inc.",36169.0,0.0,IDXX US,-,Listed,Rest,Balanced,0.0021026434101705,idexx.com,IDEXX Laboratories,,
Equity,-,Mitsubishi Chemical Group Corp.,35786.0,0.0,4188 JP,-,Listed,Rest,Balanced,0.0020803781436137,mcgc.jp,Mitsubishi Chemical Group,,
Equity,-,Liberty Global Ltd.,35778.0,0.0,LBTYK US,-,Listed,Rest,Balanced,0.0020799130727718,libertyglobal.com,Liberty Global,,
Equity,-,"Photronics, Inc.",35696.0,0.0,PLAB US,-,Listed,Rest,Balanced,0.0020751460966421,photronics.com,Photronics,,
Equity,-,"Costar Group, Inc.",35607.0,0.0,CSGP US,-,Listed,Rest,Balanced,0.0020699721835257,costargroup.com,CoStar Group,,
Equity,-,Turkiye Is Bankasi As,35467.0,0.0,ISCTR TI,-,Listed,Rest,Balanced,0.0020618334437922,isbank.com.tr,Isbank,,
Equity,-,Nick Scali Ltd.,35234.0,0.0,NCK AU,-,Listed,Rest,Balanced,0.0020482882555213,nickscali.com.au,Nick Scali,,
Equity,-,Firefly Metals Ltd.,35197.0,0.0,FFM AU,-,Listed,Rest,Balanced,0.0020461373028774,fireflymetals.com.au,Firefly Metals,,
Equity,-,Caravel Minerals Ltd.,35094.0,0.0,CVV AU,-,Listed,Rest,Balanced,0.0020401495157877,caravelminerals.com.au,Caravel Minerals,,
Equity,-,Ralph Lauren Corp.,35019.0,0.0,RL US,-,Listed,Rest,Balanced,0.0020357894766447,ralphlauren.com,Ralph Lauren,,
Equity,-,Aviva Plc,34980.0,0.0,AV LN,-,Listed,Rest,Balanced,0.0020335222562903,aviva.com,Aviva,,
Equity,-,Southern Co.,34875.0,0.0,SO US,-,Listed,Rest,Balanced,0.0020274182014902,southerncompany.com,Southern Company,,
Equity,-,Boss Energy Ltd.,34747.0,0.0,BOE AU,-,Listed,Rest,Balanced,0.0020199770680195,bossenergy.com,Boss Energy,,
Equity,-,Omv Ag,34723.0,0.0,OMV AV,-,Listed,Rest,Balanced,0.0020185818554937,omv.com,OMV,,
Equity,-,"Global Payments, Inc.",34261.0,0.0,GPN US,-,Listed,Rest,Balanced,0.0019917240143729,globalpayments.com,Global Payments,,
Equity,-,Fortive Corp.,34095.0,0.0,FTV US,-,Listed,Rest,Balanced,0.0019820737944031,fortive.com,Fortive,,
Equity,-,Tractor Supply Co.,34070.0,0.0,TSCO US,-,Listed,Rest,Balanced,0.0019806204480221,tractorsupply.com,Tractor Supply,,
Equity,-,Naspers Ltd.,33917.0,0.0,NPN SJ,-,Listed,Rest,Balanced,0.0019717259681704,naspers.com,Naspers,,
Equity,-,Volkswagen Ag,33783.0,0.0,VOW3 GR,-,Listed,Rest,Balanced,0.0019639360315682,volkswagenag.com,Volkswagen,,
Equity,-,"Wingstop, Inc.",33735.0,0.0,WING US,-,Listed,Rest,Balanced,0.0019611456065167,wingstop.com,Wingstop,,
Equity,-,H Lundbeck As,33521.0,0.0,HLUNB DC,-,Listed,Rest,Balanced,0.0019487049614954,lundbeck.com,Lundbeck,,
Equity,-,"Freshpet, Inc.",33368.0,0.0,FRPT US,-,Listed,Rest,Balanced,0.0019398104816437,freshpet.com,Freshpet,,
Equity,-,Saudi Basic Industries Corp.,33219.0,0.0,SABIC AB,-,Listed,Rest,Balanced,0.001931148537213,sabic.com,SABIC,,
Equity,-,Fresenius Medical Care Ag & Co. Kgaa,33097.0,0.0,FME GR,-,Listed,Rest,Balanced,0.0019240562068737,freseniusmedicalcare.com,Fresenius Medical Care,,
Equity,-,Kellanova,33053.0,0.0,K US,-,Listed,Rest,Balanced,0.0019214983172431,kellanova.com,Kellanova,,
Equity,-,Telia Co. Ab,32989.0,0.0,TELIA SS,-,Listed,Rest,Balanced,0.0019177777505078,teliacompany.com,Telia Company,,
Equity,-,"Evergy, Inc.",32703.0,0.0,EVRG US,-,Listed,Rest,Balanced,0.0019011514679092,evergy.com,Evergy,,
Equity,-,Organon & Co.,32697.0,0.0,OGN US,-,Listed,Rest,Balanced,0.0019008026647777,organon.com,Organon,,
Equity,-,Psp Swiss Property Ag,32639.0,0.0,PSPN SW,-,Listed,Rest,Balanced,0.0018974309011738,psp.info,PSP Swiss Property,,
Equity,-,Stanmore Resources Ltd.,32603.0,0.0,SMR AU,-,Listed,Rest,Balanced,0.0018953380823852,stanmore.com.au,Stanmore Resources,,
Equity,-,Fanuc Corp.,32551.0,0.0,6954 JP,-,Listed,Rest,Balanced,0.0018923151219127,fanuc.co.jp,Fanuc,,
Equity,-,"Ch Robinson Worldwide, Inc.",32397.0,0.0,CHRW US,-,Listed,Rest,Balanced,0.0018833625082058,chrobinson.com,C.H. Robinson,,
Equity,-,"Align Technology, Inc.",32355.0,0.0,ALGN US,-,Listed,Rest,Balanced,0.0018809208862857,aligntech.com,Align Technology,,
Equity,-,Sime Darby Bhd.,32029.0,0.0,SIME MK,-,Listed,Rest,Balanced,0.0018619692494775,simedarby.com,Sime Darby,,
Equity,-,"Expeditors International Of Washington, Inc.",31971.0,0.0,EXPD US,-,Listed,Rest,Balanced,0.0018585974858736,expeditors.com,Expeditors International,,
Equity,-,"Microchip Technology, Inc.",31908.0,0.0,MCHP US,-,Listed,Rest,Balanced,0.0018549350529935,microchip.com,Microchip Technology,,
Equity,-,"Hubbell, Inc.",31746.0,0.0,HUBB US,-,Listed,Rest,Balanced,0.0018455173684446,hubbell.com,Hubbell,,
Equity,-,Telenor Asa,31705.0,0.0,TEL NO,-,Listed,Rest,Balanced,0.0018431338803798,telenor.com,Telenor,,
Equity,-,Ridley Corp. Ltd.,31524.0,0.0,RIC AU,-,Listed,Rest,Balanced,0.0018326116525814,ridley.com.au,Ridley Corporation,,
Equity,-,Amcor Plc,31406.0,0.0,AMCR US,-,Listed,Rest,Balanced,0.0018257518576631,amcor.com,Amcor,,
Equity,-,"Ironwood Pharmaceuticals, Inc.",31292.0,0.0,IRWD US,-,Listed,Rest,Balanced,0.0018191245981657,ironwoodpharma.com,Ironwood Pharmaceuticals,,
Equity,-,Avi Ltd.,31072.0,0.0,AVI SJ,-,Listed,Rest,Balanced,0.001806335150013,avi.co.za,AVI,,
Equity,-,George Weston Ltd.,31036.0,0.0,WN CN,-,Listed,Rest,Balanced,0.0018042423312243,westons.com,George Weston,,
Equity,-,"Coronado Global Resources, Inc.",30934.0,0.0,CRN AU,-,Listed,Rest,Balanced,0.0017983126779899,coronadoglobalresources.com,Coronado Global Resources,,
Equity,-,Algonquin Power & Utilities Corp.,30888.0,0.0,AQN CN,-,Listed,Rest,Balanced,0.0017956385206488,algonquinpowerandutilities.com,Algonquin Power & Utilities,,
Equity,-,"Equitable Holdings, Inc.",30755.0,0.0,EQH US,-,Listed,Rest,Balanced,0.0017879067179019,equitable.com,Equitable Holdings,,
Equity,-,Cdw Corp.,30720.0,0.0,CDW US,-,Listed,Rest,Balanced,0.0017858720329685,cdw.com,CDW,,
Equity,-,M&G Plc,30710.0,0.0,MNG LN,-,Listed,Rest,Balanced,0.0017852906944161,mandg.com,M&G,,
Equity,-,Toyota Tsusho Corp.,30646.0,0.0,8015 JP,-,Listed,Rest,Balanced,0.0017815701276808,toyota-tsusho.com,Toyota Tsusho,,
Equity,-,Aker Bp Asa,30591.0,0.0,AKRBP NO,-,Listed,Rest,Balanced,0.0017783727656426,akerbp.com,Aker BP,,
Equity,-,"Krafton, Inc.",30295.0,0.0,259960 KS,-,Listed,Rest,Balanced,0.0017611651444916,krafton.com,Krafton,,
Equity,-,"Piedmont Lithium, Inc.",30021.0,0.0,PLL AU,-,Listed,Rest,Balanced,0.0017452364681559,piedmontlithium.com,Piedmont Lithium,,
Equity,-,Mazda Motor Corp.,29972.0,0.0,7261 JP,-,Listed,Rest,Balanced,0.0017423879092491,mazda.com,Mazda Motor,,
Equity,-,Intelligent Monitoring Group Ltd.,29840.0,0.0,IMB AU,-,Listed,Rest,Balanced,0.0017347142403575,intelligentmonitoringgroup.com,Intelligent Monitoring Group,,
Equity,-,Investor Ab,29836.0,0.0,INVEB SS,-,Listed,Rest,Balanced,0.0017344817049365,investor.com,Investor AB,,
Equity,-,"Dollarama, Inc.",29821.0,0.0,DOL CN,-,Listed,Rest,Balanced,0.0017336096971079,dollarama.com,Dollarama,,
Equity,-,Sayona Mining Ltd.,29348.0,0.0,SYA AU,-,Listed,Rest,Balanced,0.0017061123835794,sayonamining.com.au,Sayona Mining,,
Equity,-,Clp Holdings Ltd.,29343.0,0.0,2 HK,-,Listed,Rest,Balanced,0.0017058217143032,clpgroup.com,CLP Holdings,,
Equity,-,"Caci International, Inc.",29299.0,0.0,CACI US,-,Listed,Rest,Balanced,0.0017032638246727,caci.com,CACI International,,
Equity,-,"Corpay, Inc.",29285.0,0.0,CPAY US,-,Listed,Rest,Balanced,0.0017024499506993,corpay.com,Corpay,,
Equity,-,Judo Capital Holdings Ltd.,29246.0,0.0,JDO AU,-,Listed,Rest,Balanced,0.001700182730345,judo.bank,Judo Capital Holdings,,
Equity,-,De Grey Mining Ltd.,29206.0,0.0,DEG AU,-,Listed,Rest,Balanced,0.0016978573761354,degreymining.com.au,De Grey Mining,,
Equity,-,Boc Hong Kong Holdings Ltd.,29203.0,0.0,2388 HK,-,Listed,Rest,Balanced,0.0016976829745697,bochk.com,BOC Hong Kong,,
Equity,-,"Tyler Technologies, Inc.",29142.0,0.0,TYL US,-,Listed,Rest,Balanced,0.0016941368094,tylertech.com,Tyler Technologies,,
Equity,-,Banque Saudi Fransi,29103.0,0.0,BSF AB,-,Listed,Rest,Balanced,0.0016918695890457,fransi.com.sa,Banque Saudi Fransi,,
Equity,-,Sf Holding Co. Ltd.,28994.0,0.0,002352 C2,-,Listed,Rest,Balanced,0.0016855329988245,sf-express.com,SF Holding,,
Equity,-,"Okta, Inc.",28895.0,0.0,OKTA US,-,Listed,Rest,Balanced,0.0016797777471558,okta.com,Okta,,
Equity,-,Fifth Third Bancorp,28893.0,0.0,FITB US,-,Listed,Rest,Balanced,0.0016796614794453,53.com,Fifth Third Bancorp,,
Equity,-,Shionogi & Co. Ltd.,28612.0,0.0,4507 JP,-,Listed,Rest,Balanced,0.0016633258661229,shionogi.com,Shionogi,,
Equity,-,"Ms&Ad Insurance Group Holdings, Inc.",28247.0,0.0,8725 JP,-,Listed,Rest,Balanced,0.0016421070089604,ms-ad-hd.com,MS&AD Insurance Group Holdings,,
Equity,-,"Huntington Bancshares, Inc.",27886.0,0.0,HBAN US,-,Listed,Rest,Balanced,0.0016211206872188,huntington.com,Huntington Bancshares,,
Equity,-,Inghams Group Ltd.,27858.0,0.0,ING AU,-,Listed,Rest,Balanced,0.001619492939272,inghams.com.au,Inghams Group,,
Equity,-,Turk Hava Yollari Ao,27711.0,0.0,THYAO TI,-,Listed,Rest,Balanced,0.0016109472625518,turkishairlines.com,Turkish Airlines,,
Equity,-,Vinci Sa,27514.0,0.0,DG FP,-,Listed,Rest,Balanced,0.0015994948930695,vinci.com,Vinci,,
Equity,-,"First Citizens Bancshares, Inc.",27414.0,0.0,FCNCA US,-,Listed,Rest,Balanced,0.0015936815075455,firstcitizens.com,First Citizens Bancshares,,
Equity,-,"Enact Holdings, Inc.",27353.0,0.0,ACT US,-,Listed,Rest,Balanced,0.0015901353423759,enactmi.com,Enact Holdings,,
Equity,-,"Lpl Financial Holdings, Inc.",27313.0,0.0,LPLA US,-,Listed,Rest,Balanced,0.0015878099881663,lpl.com,LPL Financial,,
Equity,-,Hong Kong Exchanges & Clearing Ltd.,27119.0,0.0,388 HK,-,Listed,Rest,Balanced,0.0015765320202498,hkex.com.hk,HKEX,,
Equity,-,"Vimeo, Inc.",27033.0,0.0,VMEO US,-,Listed,Rest,Balanced,0.0015715325086992,vimeo.com,Vimeo,,
Equity,-,Koito Manufacturing Co. Ltd.,26786.0,0.0,7276 JP,-,Listed,Rest,Balanced,0.0015571734464549,koito.co.jp,Koito Manufacturing,,
Equity,-,Koc Holding As,26686.0,0.0,KCHOL TI,-,Listed,Rest,Balanced,0.0015513600609309,koc.com.tr,Koc Holding,,
Equity,-,Mayne Pharma Group Ltd.,26350.0,0.0,MYX AU,-,Listed,Rest,Balanced,0.0015318270855703,maynepharma.com,Mayne Pharma Group,,
Equity,-,Erste Group Bank Ag,26327.0,0.0,EBS AV,-,Listed,Rest,Balanced,0.0015304900068998,erstegroup.com,Erste Group,,
Equity,-,Fleetpartners Group Ltd.,26261.0,0.0,FPR AU,-,Listed,Rest,Balanced,0.001526653172454,fleetpartners.com.au,Fleetpartners Group,,
Equity,-,Pwr Holdings Ltd.,26179.0,0.0,PWH AU,-,Listed,Rest,Balanced,0.0015218861963243,pwr.com.au,PWR Holdings,,
Equity,-,Markel Corp.,25951.0,0.0,MKL US,-,Listed,Rest,Balanced,0.0015086316773296,markel.com,Markel,,
Equity,-,Orix Corp.,25945.0,0.0,8591 JP,-,Listed,Rest,Balanced,0.0015082828741982,orix.co.jp,Orix,,
Equity,-,Bharat Electronics Ltd.,25775.0,0.0,BHE IN,-,Listed,Rest,Balanced,0.0014984001188074,bel-india.in,Bharat Electronics,,
Equity,-,Teva Pharmaceutical Industries Ltd.,25774.0,0.0,TEVA US,-,Listed,Rest,Balanced,0.0014983419849522,tevapharm.com,Teva,,
Equity,-,"Ziff Davis, Inc.",25741.0,0.0,ZD US,-,Listed,Rest,Balanced,0.0014964235677293,ziffdavis.com,Ziff Davis,,
Equity,-,"Teledyne Technologies, Inc.",25673.0,0.0,TDY US,-,Listed,Rest,Balanced,0.0014924704655729,teledyne.com,Teledyne Technologies,,
Equity,-,Samsung Electronics Co. Ltd.,25494.0,0.0,005935 KS,-,Listed,Rest,Balanced,0.001482064505485,samsung.com,Samsung Electronics,,
Equity,-,Kuraray Co. Ltd.,25430.0,0.0,3405 JP,-,Listed,Rest,Balanced,0.0014783439387497,kuraray.com,Kuraray,,
Equity,-,"Takara Holdings, Inc.",25373.0,0.0,2531 JP,-,Listed,Rest,Balanced,0.001475030309001,takara.co.jp,Takara Holdings,,
Equity,-,"West Pharmaceutical Services, Inc.",25168.0,0.0,WST US,-,Listed,Rest,Balanced,0.0014631128686768,westpharma.com,West Pharmaceutical,,
Equity,-,Cincinnati Financial Corp.,25154.0,0.0,CINF US,-,Listed,Rest,Balanced,0.0014622989947035,cinfin.com,Cincinnati Financial,,
Equity,-,Roche Holding Ag,24947.0,0.0,RO SW,-,Listed,Rest,Balanced,0.0014502652866688,roche.com,Roche,,
Equity,-,Sempra,24808.0,0.0,SRE US,-,Listed,Rest,Balanced,0.0014421846807905,sempra.com,Sempra,,
Equity,-,Transunion,24660.0,0.0,TRU US,-,Listed,Rest,Balanced,0.001433580870215,transunion.com,TransUnion,,
Equity,-,Tyro Payments Ltd.,24629.0,0.0,TYR AU,-,Listed,Rest,Balanced,0.0014317787207025,tyro.com,Tyro Payments,,
Equity,-,Auto Trader Group Plc,24533.0,0.0,AUTO LN,-,Listed,Rest,Balanced,0.0014261978705995,autotrader.co.uk,Auto Trader Group,,
Equity,-,Spirax-Sarco Engineering Plc,24379.0,0.0,SPX LN,-,Listed,Rest,Balanced,0.0014172452568926,spiraxsarco.com,Spirax-Sarco Engineering,,
Equity,-,"Draftkings, Inc.",24378.0,0.0,DKNG US,-,Listed,Rest,Balanced,0.0014171871230373,draftkings.com,DraftKings,,
Equity,-,"Pegasystems, Inc.",24239.0,0.0,PEGA US,-,Listed,Rest,Balanced,0.001409106517159,pega.com,Pegasystems,,
Equity,-,"Revelyst, Inc.",24181.0,0.0,GEAR US,-,Listed,Rest,Balanced,0.0014057347535551,revelyst.com,Revelyst,,
Equity,-,Fubon Financial Holding Co. Ltd.,24164.0,0.0,2881 TT,-,Listed,Rest,Balanced,0.001404746478016,fubon.com,Fubon Financial,,
Equity,-,"Commvault Systems, Inc.",24051.0,0.0,CVLT US,-,Listed,Rest,Balanced,0.0013981773523739,commvault.com,Commvault Systems,,
Equity,-,Impedimed Ltd.,24040.0,0.0,IPD AU,-,Listed,Rest,Balanced,0.0013975378799663,impedimed.com,ImpediMed,,
Equity,-,Kering Sa,24001.0,0.0,KER FP,-,Listed,Rest,Balanced,0.0013952706596119,kering.com,Kering,,
Equity,-,Western Digital Corp.,23990.0,0.0,WDC US,-,Listed,Rest,Balanced,0.0013946311872043,westerndigital.com,Western Digital,,
Equity,-,Sk Square Co. Ltd.,23939.0,0.0,402340 KS,-,Listed,Rest,Balanced,0.001391666360587,sksquare.com,SK Square,,
Equity,-,"Darden Restaurants, Inc.",23910.0,0.0,DRI US,-,Listed,Rest,Balanced,0.0013899804787851,darden.com,Darden Restaurants,,
Equity,-,"T Rowe Price Group, Inc.",23874.0,0.0,TROW US,-,Listed,Rest,Balanced,0.0013878876599964,troweprice.com,T. Rowe Price,,
Equity,-,Insulet Corp.,23769.0,0.0,PODD US,-,Listed,Rest,Balanced,0.0013817836051962,insulet.com,Insulet,,
Equity,-,Gail India Ltd.,23689.0,0.0,GAIL IN,-,Listed,Rest,Balanced,0.0013771328967771,gailonline.com,GAIL India,,
Equity,-,"Snap-On, Inc.",23630.0,0.0,SNA US,-,Listed,Rest,Balanced,0.0013737029993179,snapon.com,Snap-on,,
Equity,-,"Konica Minolta, Inc.",23509.0,0.0,4902 JP,-,Listed,Rest,Balanced,0.0013666688028339,konicaminolta.com,Konica Minolta,,
Equity,-,Sunrise Communications Ag,23460.0,0.0,SNRE US,-,Listed,Rest,Balanced,0.0013638202439271,sunrise.ch,Sunrise Communications,,
Equity,-,"Jb Hunt Transport Services, Inc.",23445.0,0.0,JBHT US,-,Listed,Rest,Balanced,0.0013629482360985,jbhunt.com,JB Hunt,,
Equity,-,Dnb Bank Asa,23435.0,0.0,DNB NO,-,Listed,Rest,Balanced,0.0013623668975461,dnb.no,DNB Bank,,
Equity,-,"Factset Research Systems, Inc.",23352.0,0.0,FDS US,-,Listed,Rest,Balanced,0.0013575417875612,factset.com,FactSet,,
Equity,-,Infomedia Ltd.,23286.0,0.0,IFM AU,-,Listed,Rest,Balanced,0.0013537049531154,infomedia.com.au,Infomedia,,
